r_def,cve_ent,con,upm,n_pro_viv,v_sel,n_hog,h_mud,n_ren,c_res,sex,eda,n_hij,e_con,ur,zona,pos_ocu,seg_soc,rama_est1,ambito2,tue1,pre_asa,niv_ins,anios_esc,hrsocup,ingocup,imssissste,emp_ppal,p6c,p6d
0,8,41404,809402,24,2,1,0,6,1,1,25, ,6,1,1,1,1,2,6,1,1,3,9,0,11610,1,2, ,1
0,8,41406,804872,75,3,1,0,1,1,2,61,2,6,1,1,3,2,3,2,3,0,3,9,20,6450,4,1, ,6
0,2,40001,204581,17,4,1,0,1,1,1,58, ,5,1,1,3,2,3,2,3,0,2,6,15,4000,4,1, ,6
0,2,40009,204875,51,3,1,0,3,1,1,16, ,6,1,1,1,2,3,2,3,2,3,10,18,1720,4,1, ,6
0,2,40009,204875,51,3,1,0,5,3,2,20,0,6,1,1,1,1,2,6,1,1,4,12,48,9030,1,2, ,1
0,2,40021,205945,76,2,1,0,2,1,1,19, ,6,1,1,3,2,2,2,3,0,2,7,49,21500,4,1, ,6
0,2,40023,206055,21,1,1,0,2,1,2,39,2,5,1,1,3,2,3,2,3,0,2,6,36,10750,4,1, ,6
0,2,40033,207968,17,1,1,0,1,1,1,50, ,5,1,1,1,1,2,6,1,1,1,4,40,13760,1,2, ,1
0,2,40042,206749,78,1,1,0,2,1,2,40,2,5,1,1,1,1,2,6,1,1,3,9,45,11610,1,2, ,1
0,2,40042,206749,78,1,1,0,5,1,2,46,1,1,1,1,1,2,3,3,1,2,2,6,40,10750,4,1, ,6
0,2,40053,206025,42,1,1,0,5,1,2,31,0,1,1,1,1,2,3,3,3,2,4,17,32,6880,4,1, ,6
0,2,40061,208025,86,5,1,0,1,1,1,34, ,1,1,1,1,1,3,4,1,1,3,9,48,17200,1,2, ,1
0,2,40079,207631,35,5,1,0,1,1,1,37, ,5,1,1,2,2,2,2,3,0,2,6,50,25800,4,1, ,6
0,2,40079,207631,35,5,1,0,2,1,2,31,3,5,1,1,1,1,3,5,1,1,4,18,40,19350,1,2, ,1
0,2,40092,204632,37,3,1,0,3,1,1,31, ,6,1,1,1,2,3,2,1,2,2,8,16,6450,4,1, ,6
0,2,40099,205634,57,3,1,0,1,1,1,32, ,1,1,1,1,1,3,5,1,1,2,6,45,21500,1,2, ,1
0,2,40105,205942,53,3,1,0,1,1,2,50,3,5,1,1,1,1,2,6,1,1,3,9,40,13760,1,2, ,1
0,2,40141,207383,48,2,1,0,4,1,2,26,0,6,1,1,3,2,3,2,3,0,4,17,15,12900,4,1, ,6
0,2,40142,207650,75,4,1,0,1,1,1,59, ,4,1,1,1,1,3,4,1,1,3,9,40,12900,1,2, ,1
0,2,40164,207223,28,2,1,0,1,1,2,39,2,3,1,1,1,1,3,5,1,1,4,16,45,12900,1,2, ,1
0,2,40221,206051,128,3,1,0,2,1,1,47, ,2,1,1,3,2,3,2,3,0,3,11,13,8600,4,1, ,6
0,2,40227,207787,33,2,1,0,1,1,1,51, ,5,1,1,1,2,3,8,3,1,3,9,21,8600,4,1, ,6
0,2,40235,209545,54,3,1,0,1,1,2,71,4,6,1,1,3,2,2,2,3,0,3,9,0,5375,4,1, ,6
0,2,40254,205458,85,55,1,0,1,1,2,31,0,6,1,1,1,1,2,6,1,1,3,9,48,14534,1,2, ,1
0,2,40256,205184,12,75,1,0,1,1,2,67,4,1,1,1,1,2,3,8,3,2,3,9,30,3870,4,1, ,6
0,2,40291,208781,6,51,1,0,2,1,1,48, ,1,1,1,1,1,2,6,1,1,3,9,40,13760,1,2, ,1
0,2,40309,207301,153,55,1,1,2,1,2,66,3,5,1,1,1,1,3,4,2,1,3,9,40,10000,2,2, ,3
0,2,40345,204678,10,51,1,0,2,1,2,58,2,5,1,1,1,1,3,5,1,1,2,6,48,13330,1,2, ,1
0,2,40354,205780,49,53,1,0,2,1,1,23, ,6,1,1,1,2,3,3,1,1,4,12,48,15050,4,1, ,6
0,2,40370,208050,111,52,1,0,2,1,2,23,0,5,1,1,1,1,3,5,1,1,4,14,52,13000,1,2, ,1
0,2,40378,208166,109,52,1,0,1,1,1,46, ,1,1,1,1,1,2,6,1,1,3,9,45,15050,1,2, ,1
0,2,40393,207294,45,54,1,0,1,1,1,49, ,5,1,1,1,1,2,6,1,1,2,6,48,19350,1,2, ,1
0,2,40411,206801,24,54,1,0,1,1,2,49,1,2,1,1,3,2,3,2,3,0,4,16,13,8600,4,1, ,6
0,25,40011,2502798,74,4,1,0,7,1,1,17, ,6,1,2,3,2,3,2,3,0,3,11,20,1290,4,1, ,6
0,25,40035,2502619,60,1,1,0,2,1,2,46,3,5,1,2,3,2,3,2,3,0,1,4,4,860,4,1, ,6
0,25,40073,2502566,34,3,1,0,1,1,1,58, ,5,1,2,1,2,3,0,1,1,1,0,60,5160,4,1, ,6
0,25,40093,2502483,50,54,1,0,2,1,1,36, ,6,1,2,1,1,3,6,1,1,4,15,42,10750,1,2, ,1
0,25,40101,2503490,130,53,1,0,2,1,2,61,3,5,1,2,1,2,3,3,1,2,2,6,42,4515,4,1, ,6
0,25,40113,2502320,87,55,1,0,1,1,1,63, ,3,1,2,1,1,3,5,1,1,3,9,84,15050,1,2, ,1
0,25,40114,2502394,101,55,1,0,1,1,2,80,9,2,1,2,3,2,3,2,3,0,1,5,6,1000,4,1, ,6
0,25,40159,2502684,149,54,1,0,3,1,1,27, ,6,1,2,1,1,3,5,1,1,4,17,46,14000,1,2, ,1
0,25,40192,2502616,127,2,1,0,1,1,2,37,1,6,1,2,3,2,3,2,3,0,4,12,27,4400,4,1, ,6
0,25,40213,2502415,52,2,1,0,3,1,1,52, ,6,1,2,1,1,3,7,2,1,4,12,40,8000,1,2, ,1
0,25,40223,2502953,21,1,1,0,2,1,2,49,2,5,1,2,1,1,3,4,2,1,4,14,0,10000,1,2, ,1
0,25,40236,2503511,35,1,1,0,3,1,2,25,0,6,1,2,1,1,3,4,1,1,4,17,48,12900,1,2, ,1
0,25,40241,2501633,33,2,1,0,2,1,2,29,2,1,1,2,3,2,3,2,3,0,4,17,19,64500,4,1, ,6
0,25,40244,2501682,21,3,1,0,1,1,2,59,3,6,1,2,1,2,3,3,1,1,3,9,48,12900,4,1, ,6
0,25,40250,2502112,32,1,1,0,3,1,1,21, ,6,1,2,1,1,3,6,1,1,4,13,48,12000,1,2, ,1
0,25,40260,2502163,37,2,1,0,1,1,1,31, ,5,1,2,1,1,3,4,1,1,2,6,48,10750,1,2, ,1
0,25,40279,2502064,53,3,1,0,2,1,2,31,3,1,1,2,3,2,2,2,3,0,3,9,4,1118,4,1, ,6
0,25,40282,2502347,61,1,1,0,2,1,2,31,2,5,1,2,1,1,3,4,1,1,4,12,36,9460,1,2, ,1
0,25,40293,2502924,20,1,1,0,2,1,2,50,2,5,1,2,1,1,3,5,1,1,3,11,44,19780,1,2, ,1
0,25,40311,2501643,89,5,1,0,1,1,2,42,1,3,1,2,1,1,3,6,2,1,4,17,28,19000,2,2, ,3
0,25,40340,2501848,96,54,1,0,2,1,2,28,0,6,1,2,1,1,3,4,1,1,4,14,40,9460,1,2, ,1
0,25,40353,2503469,57,52,1,0,3,1,1,21, ,6,1,2,1,2,3,3,1,2,4,12,10,8600,4,1, ,6
0,26,40016,2603951,15,1,1,0,2,1,1,48, ,5,1,2,1,2,3,2,3,1,1,5,40,7740,4,1, ,6
0,26,40018,2604153,48,3,1,0,1,1,1,73, ,5,1,2,1,2,3,4,1,1,4,17,72,14000,4,1, ,6
0,26,40018,2604153,48,3,1,0,3,1,2,31,1,6,1,2,1,1,3,4,1,1,4,13,54,9000,1,2, ,1
0,26,40023,2602734,45,4,1,0,2,1,2,44,5,1,1,2,1,2,3,8,3,2,3,9,6,1505,4,1, ,6
0,26,40024,2603119,54,1,1,0,3,1,2,27,0,6,1,2,3,2,3,3,1,0,4,17,60,8600,4,2, ,6
0,26,40024,2603119,54,1,1,0,4,1,2,22,0,6,1,2,3,2,3,2,3,0,4,16,40,4300,4,1, ,6
0,26,40030,2603400,120,4,1,1,1,1,1,27, ,1,1,2,2,2,3,3,3,0,4,17,12,17200,4,1, ,6
0,26,40030,2603400,120,4,1,1,2,1,2,28,0,1,1,2,1,1,3,0,2,1,4,19,24,7000,1,2, ,1
0,26,40053,2604690,20,1,1,0,3,1,1,23, ,6,1,2,1,1,3,4,1,1,4,12,48,10750,1,2, ,1
0,26,40058,2602934,41,5,1,0,1,1,1,47, ,5,1,2,1,1,3,0,1,1,4,17,40,30000,1,2, ,1
0,26,40058,2602934,41,5,1,0,2,1,2,44,2,5,1,2,1,1,3,0,2,1,4,17,40,16000,1,2, ,1
0,26,40089,2602878,15,55,1,0,1,1,2,39,3,6,1,2,1,1,3,4,1,1,5,99,45,9494,1,2, ,1
0,26,40104,2604692,82,53,1,0,4,3,1,51, ,6,1,2,1,2,3,4,1,2,1,0,49,4515,4,1, ,6
0,26,40114,2603438,16,54,1,0,1,1,1,59, ,5,1,2,3,2,3,2,1,0,4,12,48,12900,4,2, ,6
0,26,40114,2603438,16,54,1,0,2,1,2,58,2,5,1,2,1,1,3,4,1,1,3,12,43,9030,1,2, ,1
0,26,40139,2604788,72,51,1,0,2,1,1,22, ,6,1,2,1,1,2,6,1,1,3,9,50,9460,1,2, ,1
0,26,40150,2603472,72,55,1,0,2,1,1,31, ,1,1,2,1,1,2,4,1,1,4,16,44,21500,1,2, ,1
0,26,40170,2602713,3,1,1,0,1,1,2,36,4,3,1,2,1,1,3,0,1,1,3,9,25,6020,1,2, ,1
0,26,40184,2603955,73,4,1,0,1,1,1,36, ,1,1,2,2,2,2,2,3,0,3,9,66,15000,4,1, ,6
0,26,40186,2604288,158,5,1,0,2,1,2,40,2,5,1,2,1,2,3,8,3,1,4,16,26,10320,4,1, ,6
0,26,40198,2603327,93,4,1,0,6,1,1,24, ,6,1,2,1,2,2,2,3,3,3,10,56,12900,4,1, ,6
0,26,40215,2604378,80,1,1,1,1,1,1,25, ,6,1,2,1,2,2,3,1,1,4,14,44,21500,4,1, ,6
0,26,40238,2603748,13,1,1,0,1,1,1,44, ,5,1,2,1,1,2,6,1,1,5,99,48,30100,1,2, ,1
0,26,40250,2604629,19,1,1,1,1,1,1,27, ,5,1,2,1,2,3,4,1,1,3,9,60,43000,4,1, ,6
0,26,40256,2602782,33,5,1,0,1,1,2,59,4,4,1,2,1,2,3,3,3,2,3,9,40,10750,4,1, ,6
0,26,40257,2602870,185,4,1,0,2,1,1,23, ,1,1,2,1,1,2,0,1,1,3,9,40,12900,1,2, ,1
0,26,40293,2604073,80,2,1,0,1,1,1,43, ,5,1,2,1,1,2,6,1,1,4,14,42,27950,1,2, ,1
0,26,40309,2602924,96,5,1,0,2,1,2,39,0,6,1,2,1,1,3,4,1,1,4,12,42,8600,1,2, ,1
0,26,40310,2602941,118,4,1,0,2,1,1,35, ,5,1,2,1,1,3,5,1,1,4,18,45,30000,1,2, ,1
0,26,40315,2603364,135,2,1,0,2,1,2,30,3,5,1,2,1,1,3,4,1,1,4,14,39,15050,1,2, ,1
0,26,40325,2604145,119,4,1,0,3,1,2,26,0,6,1,2,1,2,3,5,2,2,4,16,12,8400,4,1, ,6
0,26,40329,2604364,50,5,1,0,1,1,1,36, ,6,1,2,1,1,3,0,1,1,4,16,40,22500,1,2, ,1
0,26,40334,2604687,25,5,1,0,4,1,1,15, ,6,1,2,1,2,3,3,1,2,2,8,24,5160,4,1, ,6
0,26,40336,2602689,109,54,1,0,2,1,2,29,3,5,1,2,1,1,2,4,1,1,3,9,52,7740,1,2, ,1
0,26,40355,2604631,61,54,1,0,7,3,2,50,3,1,1,2,1,1,2,6,1,1,3,9,50,7310,1,2, ,1
0,26,40377,2604040,41,52,1,0,3,1,2,28,2,2,1,2,1,1,3,6,1,1,4,14,40,8000,1,2, ,1
0,26,40390,2604718,110,52,1,0,1,1,1,56, ,5,1,2,3,2,3,2,3,0,3,9,17,10750,4,1, ,6
0,26,40405,2603636,10,55,1,0,3,1,1,24, ,6,1,2,1,1,3,5,1,1,4,15,53,14000,1,2, ,1
0,10,41003,1001072,61,51,1,0,4,1,1,23, ,6,1,2,1,1,2,4,1,1,4,12,48,9030,1,2, ,1
0,10,41007,1001341,16,54,1,0,2,1,2,56,3,5,1,2,1,2,3,4,2,1,2,6,36,4300,4,1, ,6
0,10,41010,1001415,52,51,1,0,1,1,1,57, ,5,1,2,2,2,2,2,3,0,2,6,44,10750,4,1, ,6
0,10,41074,1001293,28,54,1,0,1,1,2,36,0,6,1,2,1,1,3,4,1,1,3,9,40,6020,1,2, ,1
0,10,41091,1000592,7,51,1,0,5,1,2,49,1,5,1,2,1,1,3,5,1,1,3,9,48,10750,1,2, ,1
0,10,41107,1000946,122,2,1,1,1,1,2,34,2,2,1,2,1,2,3,8,3,3,4,15,21,3870,4,1, ,6
0,10,41107,1000946,62,3,1,0,2,1,2,60,2,1,1,2,3,2,3,2,3,0,3,9,8,2150,4,1, ,6
0,10,41109,1001024,94,5,1,0,2,1,2,28,0,6,1,2,3,2,3,2,3,0,4,17,36,10320,4,1, ,6
0,10,41115,1001178,1,4,1,0,2,1,2,27,2,2,1,2,1,1,2,6,1,1,3,9,45,11180,1,2, ,1
0,10,41120,1001301,53,3,1,0,1,1,1,39, ,5,1,2,1,1,3,7,2,1,4,17,50,20000,2,2, ,3
0,10,41120,1001301,139,5,1,0,8,1,1,19, ,1,1,2,1,2,2,2,3,2,2,8,50,8600,4,1, ,6
0,10,41148,1001046,141,1,1,0,4,1,1,23, ,6,1,2,1,2,3,2,1,2,3,10,48,10320,4,1, ,6
0,10,41152,1001335,95,5,1,0,1,1,1,25, ,5,1,2,1,1,3,4,1,1,4,14,48,9000,1,2, ,1
0,10,41152,1001335,95,5,1,0,2,1,2,25,2,5,1,2,1,1,3,4,2,1,4,17,15,5000,1,2, ,1
0,10,41167,1001635,71,53,1,0,1,1,1,30, ,1,1,2,1,1,3,5,1,1,3,9,48,7740,1,2, ,1
0,10,41195,1001320,35,54,3,0,1,1,1,22, ,1,1,2,1,1,2,6,1,2,3,9,48,8600,1,2, ,1
0,10,41218,1001285,62,54,1,0,1,1,1,64, ,5,1,2,1,1,3,4,2,1,4,17,35,26000,2,2, ,3
0,10,41224,1001605,41,51,1,0,4,1,2,24,1,6,1,2,1,2,3,2,3,1,4,17,40,10750,4,1, ,6
0,10,41227,1000357,14,1,1,0,1,1,1,41, ,5,1,2,1,1,3,3,1,1,2,7,68,5160,1,2, ,1
0,10,41233,1000959,97,3,1,0,3,1,1,49, ,5,1,2,1,1,3,5,1,1,2,6,54,10750,1,2, ,1
0,10,41242,1001379,35,4,1,0,1,1,2,57,4,3,1,2,1,1,3,4,1,1,3,9,48,7740,1,2, ,1
0,10,41270,1000330,81,51,1,0,2,1,1,35, ,6,1,2,1,2,2,2,3,2,2,6,45,7740,4,1, ,6
0,10,41291,1001294,47,51,1,0,4,1,1,26, ,6,1,2,1,1,2,6,1,1,4,12,40,8600,1,2, ,1
0,10,41299,1000697,139,5,1,0,2,1,2,35,0,5,1,2,1,1,3,4,1,1,4,17,45,9000,1,2, ,1
0,10,41302,1001058,117,1,1,0,2,1,2,60,3,5,1,2,1,1,3,7,2,1,4,16,40,15000,2,2, ,3
0,10,41302,1001058,117,1,1,0,3,1,1,32, ,6,1,2,1,1,2,6,2,1,4,16,40,13000,1,2, ,1
0,10,41306,1001459,111,1,1,0,2,1,2,46,1,5,1,2,3,2,2,2,3,0,4,16,54,7740,4,1, ,6
0,10,41374,1001171,43,1,1,0,2,1,1,30, ,6,1,2,1,1,3,4,1,1,3,9,48,11143,1,2, ,1
0,10,41384,1001713,79,4,1,0,1,1,1,54, ,4,1,2,2,2,2,2,3,0,3,9,48,10750,4,1, ,6
0,10,41390,1000435,14,4,1,0,2,1,2,23,3,5,1,2,1,1,3,7,2,1,4,17,40,8400,2,2, ,3
0,10,41399,1000801,70,2,1,0,2,1,2,23,0,5,1,2,1,3,3,6,2,1,4,17,10,6000,5,1, ,9
0,18,40010,1802030,59,3,1,0,2,1,2,64,3,5,1,2,1,1,3,3,1,1,3,12,25,4400,1,2, ,1
0,18,40010,1802030,59,3,1,0,1,1,1,65, ,5,1,2,3,2,2,2,3,0,1,3,46,8600,4,1, ,6
0,18,40012,1802158,68,4,1,0,1,1,2,22,2,1,1,2,2,2,3,2,3,0,3,11,6,5000,4,1, ,6
0,18,40033,1801788,31,5,1,0,3,1,2,38,2,5,1,2,1,1,3,4,1,1,4,17,48,8800,1,2, ,1
0,18,40044,1802047,49,2,1,0,3,1,1,19, ,6,1,2,1,2,2,2,3,1,4,12,40,8600,4,1, ,6
0,18,40046,1802106,1,1,1,0,2,1,2,49,1,1,1,2,1,1,3,7,2,1,4,17,0,8000,2,2, ,3
0,18,40058,1802436,65,2,1,0,1,1,1,38, ,5,1,2,1,1,3,5,2,1,4,16,50,10000,1,2, ,1
0,18,40072,1801995,40,2,1,0,2,1,2,71,5,4,1,2,1,2,3,8,3,1,1,2,64,6020,4,1, ,6
0,18,40083,1800523,1,1,1,0,1,1,2,29,2,1,1,2,1,1,3,5,1,1,3,9,42,8170,1,2, ,1
0,18,40096,1802152,32,2,1,0,1,1,1,49, ,5,1,2,1,1,2,2,1,1,1,0,45,12900,1,2, ,1
0,18,40100,1802439,18,2,1,0,1,1,1,61, ,3,1,2,1,1,3,7,2,1,4,18,20,8000,2,2, ,3
0,18,40103,1800553,53,2,1,0,4,1,1,25, ,6,1,2,1,1,2,3,1,1,4,16,45,9890,1,2, ,1
0,18,40104,1801810,58,3,1,0,1,1,1,65, ,1,1,2,2,2,1,0,1,0,2,6,56,8000,4,2, ,6
0,18,40105,1801484,51,4,1,0,1,1,1,40, ,1,1,2,1,1,3,7,2,1,3,9,48,17000,2,2, ,3
0,18,40105,1801484,10,5,1,0,1,1,1,37, ,5,1,2,1,1,3,4,2,1,4,16,28,14000,2,2, ,3
0,18,40105,1801484,10,5,1,0,2,1,2,37,2,5,1,2,1,1,3,4,2,1,4,16,30,10000,1,2, ,1
0,18,40115,1801751,101,4,1,0,2,1,1,30, ,5,1,2,1,2,2,2,3,2,3,9,44,7000,4,1, ,6
0,18,40127,1802023,129,4,1,0,1,1,1,55, ,5,1,2,3,2,2,2,3,0,4,12,66,15050,4,1, ,6
0,18,40129,1802066,1,2,1,0,1,1,1,45, ,5,1,2,1,2,3,3,2,1,4,15,45,6450,4,1, ,6
0,18,40129,1802066,1,2,1,0,4,1,2,64,2,6,1,2,1,1,3,6,2,1,4,17,20,30000,1,2, ,1
0,18,40130,1802095,99,4,1,0,2,1,1,36, ,6,1,2,1,1,2,3,1,1,4,16,40,10000,1,2, ,1
0,18,40135,1802214,99,2,1,0,1,1,1,58, ,5,1,2,1,1,3,7,2,1,3,10,40,8400,2,2, ,3
0,18,40133,1802153,149,5,1,0,1,1,2,54,3,6,1,2,3,2,3,2,3,0,3,9,42,6450,4,1, ,6
0,18,40136,1802234,125,2,1,0,4,1,1,20, ,6,1,2,1,2,3,2,3,2,4,14,5,645,4,1, ,6
0,18,40142,1802423,96,2,1,0,2,1,2,37,0,5,1,2,1,1,3,4,1,1,4,17,45,5000,1,2, ,1
0,18,40144,1800534,12,5,1,0,1,1,2,24,0,6,1,2,1,1,3,4,1,1,4,12,50,10500,1,2, ,1
0,18,40155,1801985,127,1,1,0,3,1,1,30, ,6,1,2,1,1,3,5,1,1,4,17,48,12000,1,2, ,1
0,18,40169,1801696,13,53,1,0,2,1,2,31,4,1,1,2,1,1,2,6,1,1,3,9,45,9460,1,2, ,1
0,18,40193,1801635,76,53,1,0,1,1,2,46,2,6,1,2,1,1,3,4,1,1,4,17,48,17200,1,2, ,1
0,18,40208,1801946,8,51,1,0,4,1,2,33,2,5,1,2,1,1,2,6,1,1,4,12,47,9890,1,2, ,1
0,18,40216,1802137,86,51,1,0,3,1,1,22, ,6,1,2,1,2,3,3,3,2,4,12,42,8600,4,1, ,6
0,18,40221,1802269,33,55,1,0,1,1,1,58, ,5,1,2,1,1,3,2,1,1,4,12,60,20640,1,2, ,1
0,18,40222,1802315,123,54,1,0,3,1,2,26,0,6,1,2,1,2,3,2,3,2,4,12,48,1935,4,1, ,6
0,18,40246,1802316,85,54,1,0,1,1,2,33,0,1,1,2,3,2,3,3,1,0,4,16,112,27000,4,2, ,6
0,18,40264,1802149,4,54,1,0,1,1,2,47,3,2,1,2,1,2,3,8,3,2,3,9,18,4515,4,1, ,6
0,18,40266,1802308,72,53,1,0,2,1,1,53, ,5,1,2,1,1,3,3,1,1,2,8,45,8600,1,2, ,1
0,18,40268,1802418,55,53,1,0,4,1,2,20,0,6,1,2,3,2,3,3,3,0,4,12,4,5160,4,1, ,6
0,18,40313,1800584,72,55,1,0,2,1,2,36,2,5,1,2,1,1,3,7,2,1,4,16,40,10800,2,2, ,3
0,18,40323,1801993,110,51,1,0,3,1,2,36,3,2,1,2,1,1,3,4,1,1,4,17,25,12900,1,2, ,1
0,18,40326,1802190,146,55,1,0,1,1,1,34, ,5,1,2,1,1,3,7,2,1,4,12,40,10000,1,2, ,1
0,18,40328,1802283,149,55,1,1,1,1,2,32,1,1,1,2,1,1,3,6,2,1,4,18,40,26000,1,2, ,1
0,18,40329,1802306,46,51,1,1,1,1,1,30, ,2,1,2,1,1,3,5,1,1,4,16,48,18060,1,2, ,1
0,18,40329,1802306,46,51,1,1,3,3,1,30, ,6,1,2,1,1,3,5,2,1,4,18,36,15000,1,2, ,1
0,18,40351,1802413,57,3,1,0,1,1,1,34, ,1,1,2,1,1,3,6,1,1,4,12,44,10750,1,2, ,1
0,18,40365,1801706,75,4,1,0,1,1,1,30, ,5,1,2,1,2,3,3,1,1,4,12,75,10750,4,1, ,6
0,18,40376,1801941,142,2,1,0,1,1,1,24, ,6,1,2,1,1,3,4,2,1,4,16,25,15000,2,2, ,3
0,18,40378,1802009,38,1,1,0,2,1,1,34, ,6,1,2,1,1,3,7,2,1,4,16,35,14000,1,2, ,1
0,18,40398,1800587,10,1,1,0,2,1,2,38,0,5,1,2,1,1,3,6,2,1,4,16,35,10000,1,2, ,1
0,18,40405,1801859,47,2,1,0,3,1,1,22, ,6,1,2,1,2,3,4,1,2,4,13,30,12900,4,1, ,6
0,4,40004,400637,103,5,1,0,3,1,1,49, ,1,1,2,1,1,3,4,1,1,4,12,48,8600,1,2, ,1
0,4,40005,400279,122,1,1,0,2,1,2,26,0,6,1,2,1,1,3,4,1,1,4,16,50,8600,1,2, ,1
0,4,40006,400301,140,3,1,0,5,1,1,46, ,6,1,2,3,2,2,2,3,0,4,12,48,10750,4,1, ,6
0,4,40011,400404,3,5,1,0,3,1,1,46, ,6,1,2,3,2,1,0,1,0,4,12,18,6450,4,1, ,6
0,4,40039,400294,90,3,1,0,1,1,1,63, ,4,1,2,1,1,3,7,2,1,4,16,42,20000,1,2, ,1
0,4,40046,400472,5,4,1,0,1,1,1,48, ,1,1,2,3,2,2,3,3,0,4,15,48,12900,4,1, ,6
0,4,40056,400646,63,1,1,0,1,1,1,44, ,5,1,2,1,1,3,7,2,1,3,12,36,8800,1,2, ,1
0,4,40061,400818,55,4,1,0,2,1,2,35,0,5,1,2,1,2,3,3,1,2,4,18,30,10750,4,1, ,6
0,4,40064,400277,159,1,1,0,1,1,1,37, ,5,1,2,1,3,3,7,2,1,4,18,46,20000,5,1, ,9
0,4,40066,400363,25,3,1,0,1,1,1,54, ,6,1,2,1,1,3,7,2,1,4,18,40,14000,1,2, ,1
0,4,40069,400553,97,4,1,0,2,1,2,42,2,5,1,2,1,1,3,6,2,1,4,17,40,24000,2,2, ,3
0,4,40072,400803,81,3,1,0,4,1,2,26,0,6,1,2,1,1,3,7,2,1,4,16,60,12000,1,2, ,1
0,4,40077,400298,25,2,1,0,1,1,1,55, ,5,1,2,1,1,3,7,2,1,4,12,70,10000,1,2, ,1
0,4,40081,400383,44,5,1,0,1,1,1,60, ,5,1,2,3,2,2,2,3,0,3,9,68,15084,4,1, ,6
0,4,40128,400653,77,4,1,0,3,1,2,32,0,6,1,2,1,1,3,0,1,1,4,16,46,9800,1,2, ,1
0,4,40144,400829,92,2,1,0,1,1,1,30, ,6,1,2,3,2,3,3,1,0,4,18,40,8000,4,2, ,6
0,4,40154,400403,23,1,2,0,2,1,2,38,2,1,1,2,1,1,3,6,2,2,4,18,40,6000,1,2, ,1
0,4,40158,400476,90,3,1,0,1,1,1,32, ,1,1,2,2,2,3,4,3,0,4,17,84,20000,4,1, ,6
0,4,40175,400265,85,3,1,0,2,1,1,53, ,5,1,2,1,2,1,0,1,2,2,6,54,10320,4,1, ,6
0,4,40177,400272,115,5,1,0,5,1,1,43, ,5,1,2,1,1,3,6,2,1,4,12,88,20000,1,2, ,1
0,4,40182,400293,106,5,1,0,1,1,1,68, ,5,1,2,3,2,2,2,3,0,3,9,56,4515,4,1, ,6
0,4,40185,400389,119,4,1,0,4,1,1,31, ,5,1,2,1,1,2,6,1,1,4,16,50,10750,1,2, ,1
0,4,40192,400525,111,4,1,0,1,1,2,60,3,3,1,2,1,1,3,6,2,1,4,17,35,12400,2,2, ,3
0,4,40196,400579,25,1,1,0,2,1,1,27, ,5,1,2,1,1,3,3,1,1,4,12,54,10750,1,2, ,1
0,4,40200,400657,126,5,1,0,2,1,2,34,0,1,1,2,1,1,3,5,1,1,4,16,40,16000,1,2, ,1
0,4,40202,400735,132,4,1,0,2,1,2,25,0,6,1,2,1,2,3,4,2,2,4,15,16,500,4,1, ,6
0,4,40234,400534,68,52,1,0,2,1,2,39,2,5,1,2,1,1,3,4,2,1,4,16,30,16000,2,2, ,3
0,4,40240,400692,65,51,1,0,1,1,1,51, ,5,1,2,1,1,3,5,1,1,3,9,48,9000,1,2, ,1
0,4,40275,400704,164,51,1,0,1,1,1,60, ,5,1,2,1,1,3,5,2,1,4,18,40,28000,1,2, ,1
0,4,40286,400701,163,55,1,0,1,1,2,43,2,3,1,2,1,1,3,5,1,1,4,15,46,10000,1,2, ,1
0,4,40320,400274,48,52,1,0,2,1,1,45, ,2,1,2,3,2,3,3,1,0,4,16,35,30000,4,2, ,6
0,4,40333,400456,112,55,1,0,2,1,2,35,2,5,1,2,1,1,3,7,2,1,4,12,16,14000,1,2, ,1
0,4,40334,400483,77,54,1,0,1,1,1,56, ,3,1,2,1,2,3,2,3,2,3,9,12,2580,4,1, ,6
0,4,40348,400813,21,79,1,0,2,1,2,76,0,6,1,2,3,2,3,3,3,0,4,17,48,7740,4,1, ,6
0,17,40023,1703140,119,4,1,0,1,1,2,63,6,4,1,2,1,2,2,3,3,1,1,0,46,6020,4,1, ,6
0,17,40061,1702488,125,1,1,1,2,1,2,28,1,5,1,2,1,1,3,0,1,1,3,9,48,9000,1,2, ,1
0,17,40101,1702450,117,2,1,0,2,1,1,19, ,6,1,2,1,2,2,2,3,2,3,9,51,7740,4,1, ,6
0,17,40114,1701915,163,4,1,0,2,1,2,52,8,1,1,2,1,2,3,8,3,2,1,0,21,3225,4,1, ,6
0,17,40123,1704228,88,2,1,0,3,1,1,20, ,6,1,2,1,2,2,2,3,2,3,9,45,6450,4,1, ,6
0,17,40123,1704228,88,2,1,0,4,1,1,15, ,6,1,2,1,2,2,2,3,2,3,9,45,3870,4,1, ,6
0,17,40125,1700978,76,1,1,0,1,1,1,56, ,5,1,2,1,2,3,3,3,2,2,6,0,9030,4,1, ,6
0,17,40141,1702181,103,1,1,1,2,1,1,33, ,1,1,2,1,1,3,4,1,1,4,12,48,18000,1,2, ,1
0,17,40177,1701179,120,55,1,1,2,1,2,21,3,1,1,2,3,2,3,2,3,0,4,12,20,5160,4,1, ,6
0,17,40178,1701254,121,51,1,0,1,1,1,57, ,5,1,2,1,2,3,8,3,1,2,6,48,6450,4,1, ,6
